CustomerID,recency,frequency,monetary,log_recency,log_frequency,log_monetary,cluster,cluster_label,rfm_score,segment
17346,4,15,2622.88,1.6094379124341003,2.772588722239781,7.872409417310936,0,Champions,5.0,Champions
17402,5,13,2633.85,1.791759469228055,2.6390573296152584,7.8765815333589115,0,Champions,5.0,Champions
17655,11,7,2638.94,2.4849066497880004,2.0794415416798357,7.878511468609366,0,Champions,5.0,Champions
14713,10,11,2662.2,2.3978952727983707,2.4849066497880004,7.887283686260815,0,Champions,5.0,Champions
18097,8,6,2662.4,2.1972245773362196,1.9459101490553132,7.887358781068045,0,Champions,5.0,Champions
17386,8,6,2686.42,2.1972245773362196,1.9459101490553132,7.896336904550998,0,Champions,5.0,Champions
14732,9,8,2702.49,2.302585092994046,2.1972245773362196,7.902298809906396,0,Champions,5.0,Champions
15796,2,8,2708.61,1.0986122886681098,2.1972245773362196,7.904559992078387,0,Champions,5.0,Champions
16168,11,27,3787.6,2.4849066497880004,3.332204510175204,8.239751836694179,0,Champions,5.0,Champions
16145,9,11,3799.49,2.302585092994046,2.4849066497880004,8.242885284769901,0,Champions,5.0,Champions
13435,6,7,3809.89,1.9459101490553132,2.0794415416798357,8.245618036642021,0,Champions,5.0,Champions
15867,6,15,3810.14,1.9459101490553132,2.772588722239781,8.24568363596401,0,Champions,5.0,Champions
17091,3,9,3827.76,1.3862943611198906,2.302585092994046,8.250296269962053,0,Champions,5.0,Champions
13266,12,12,3834.26,2.5649493574615367,2.5649493574615367,8.25199250811344,0,Champions,5.0,Champions
14291,2,11,3883.25,1.0986122886681098,2.4849066497880004,8.264685193972111,0,Champions,5.0,Champions
13999,11,12,3901.81,2.4849066497880004,2.5649493574615367,8.269452085493503,0,Champions,5.0,Champions
14739,5,7,3902.28,1.791759469228055,2.0794415416798357,8.269572504294867,0,Champions,5.0,Champions
17651,12,10,3945.0,2.5649493574615367,2.3978952727983707,8.28045768658256,0,Champions,5.0,Champions
17769,13,10,3957.43,2.6390573296152584,2.3978952727983707,8.283602760989174,0,Champions,5.0,Champions
13183,8,9,3957.78,2.1972245773362196,2.302585092994046,8.283691175973804,0,Champions,5.0,Champions
17611,8,15,3961.12,2.1972245773362196,2.772588722239781,8.2845345145333,0,Champions,5.0,Champions
14299,9,9,3965.62,2.302585092994046,2.302585092994046,8.285669625656425,0,Champions,5.0,Champions
14547,4,8,3974.75,1.6094379124341003,2.1972245773362196,8.287968688536026,0,Champions,5.0,Champions
17001,1,11,3989.57,0.6931471805599453,2.4849066497880004,8.291689356823657,0,Champions,5.0,Champions
12841,5,25,3991.58,1.791759469228055,3.258096538021482,8.292192917458863,0,Champions,5.0,Champions
12957,10,8,4017.54,2.3978952727983707,2.1972245773362196,8.298673931566155,0,Champions,5.0,Champions
15514,13,11,4023.72,2.6390573296152584,2.4849066497880004,8.3002106222155,0,Champions,5.0,Champions
16549,11,10,4034.9,2.4849066497880004,2.3978952727983707,8.302984604159606,0,Champions,5.0,Champions
14401,5,13,4051.48,1.791759469228055,2.6390573296152584,8.307084318372484,0,Champions,5.0,Champions
14092,8,14,4076.91,2.1972245773362196,2.70805020110221,8.313339881248881,0,Champions,5.0,Champions
18041,12,21,4097.37,2.5649493574615367,3.091042453358316,8.318344612668472,0,Champions,5.0,Champions
16401,2,12,4098.32,1.0986122886681098,2.5649493574615367,8.318576385278623,0,Champions,5.0,Champions
16592,5,16,4113.68,1.791759469228055,2.833213344056216,8.322316345810338,0,Champions,5.0,Champions
17920,5,17,4119.5,1.791759469228055,2.8903717578961645,8.323729794203437,0,Champions,5.0,Champions
15570,8,12,4148.82,2.1972245773362196,2.5649493574615367,8.33082023879011,0,Champions,5.0,Champions
14735,4,32,6065.69,1.6094379124341003,3.4965075614664802,8.710568430543226,0,Champions,5.0,Champions
13418,12,18,6127.43,2.5649493574615367,2.9444389791664403,8.720693878671442,0,Champions,5.0,Champions
14060,5,19,6140.42,1.791759469228055,2.995732273553991,8.722811264760628,0,Champions,5.0,Champions
17315,2,38,6281.23,1.0986122886681098,3.6635616461296463,8.745480291972145,0,Champions,5.0,Champions
13709,4,13,6307.65,1.6094379124341003,2.6390573296152584,8.749676986528248,0,Champions,5.0,Champions
13668,3,21,6309.83,1.3862943611198906,3.091042453358316,8.750022484127467,0,Champions,5.0,Champions
13102,2,24,6424.09,1.0986122886681098,3.2188758248682006,8.767965917447414,0,Champions,5.0,Champions
13225,4,7,6463.84,1.6094379124341003,2.0794415416798357,8.774133542253146,0,Champions,5.0,Champions
15694,1,14,6479.4,0.6931471805599453,2.70805020110221,8.776537515836264,0,Champions,5.0,Champions
18223,5,14,6484.54,1.791759469228055,2.70805020110221,8.777330362366365,0,Champions,5.0,Champions
14194,5,21,11349.52,1.791759469228055,3.091042453358316,9.337018836838048,0,Champions,5.0,Champions
14606,2,93,12076.15,1.0986122886681098,4.543294782270004,9.399070516501299,0,Champions,5.0,Champions
13113,1,24,12245.96,0.6931471805599453,3.2188758248682006,9.413033021909968,0,Champions,5.0,Champions
15640,5,15,12416.11,1.791759469228055,2.772588722239781,9.426830639200185,0,Champions,5.0,Champions
13078,4,26,12627.94,1.6094379124341003,3.295836866004329,9.443746284664895,0,Champions,5.0,Champions
15769,8,26,56252.72,2.1972245773362196,3.295836866004329,10.937627451213288,0,Champions,5.0,Champions
17949,2,45,58510.48,1.0986122886681098,3.828641396489095,10.976978253283772,0,Champions,5.0,Champions
17450,9,46,194390.79,2.302585092994046,3.8501476017100584,12.17763093760637,0,Champions,5.0,Champions
13069,1,24,4431.44,0.6931471805599453,3.2188758248682006,8.396705501477726,0,Champions,5.0,Champions
14866,11,12,14389.9,2.4849066497880004,2.5649493574615367,9.574351341358595,0,Champions,5.0,Champions
16133,4,33,14589.04,1.6094379124341003,3.5263605246161616,9.588094383116912,0,Champions,5.0,Champions
15984,3,10,2780.63,1.3862943611198906,2.3978952727983707,7.930792365795113,0,Champions,5.0,Champions
17090,5,7,1974.65,1.791759469228055,2.0794415416798357,7.588652737113165,0,Champions,5.0,Champions
16764,4,13,2790.95,1.6094379124341003,2.6390573296152584,7.934495555412452,0,Champions,5.0,Champions
12989,4,15,6924.11,1.6094379124341003,2.772588722239781,8.842909215405916,0,Champions,5.0,Champions
13089,3,97,58762.08,1.3862943611198906,4.584967478670572,10.98126904552405,0,Champions,5.0,Champions
14961,11,9,7044.68,2.4849066497880004,2.302585092994046,8.860169942031078,0,Champions,5.0,Champions
13985,5,15,7060.13,1.791759469228055,2.772588722239781,8.862360374336811,0,Champions,5.0,Champions
17364,1,11,4462.68,0.6931471805599453,2.4849066497880004,8.40372881690387,0,Champions,5.0,Champions
14051,1,23,15610.39,0.6931471805599453,3.1780538303479458,9.655756055028828,0,Champions,5.0,Champions
17739,12,7,2791.35,2.5649493574615367,2.0794415416798357,7.934638814191774,0,Champions,5.0,Champions
16923,13,19,7069.08,2.6390573296152584,2.995732273553991,8.863627074243855,0,Champions,5.0,Champions
13769,3,10,2796.51,1.3862943611198906,2.3978952727983707,7.936485014799888,0,Champions,5.0,Champions
15856,5,27,16143.64,1.791759469228055,3.332204510175204,9.689343385018718,0,Champions,5.0,Champions
16873,5,6,7123.62,1.791759469228055,1.9459101490553132,8.871311670381246,0,Champions,5.0,Champions
14572,4,7,2804.54,1.6094379124341003,2.0794415416798357,7.93935131279746,0,Champions,5.0,Champions
15189,2,41,16225.39,1.0986122886681098,3.7376696182833684,9.694394208164745,0,Champions,5.0,Champions
18230,10,7,2810.2,2.3978952727983707,2.0794415416798357,7.941366717432833,0,Champions,5.0,Champions
13590,12,6,1981.92,2.5649493574615367,1.9459101490553132,7.592325784791223,0,Champions,5.0,Champions
13267,3,19,4521.49,1.3862943611198906,2.995732273553991,8.416818006100614,0,Champions,5.0,Champions
17068,13,21,4552.14,2.6390573296152584,3.091042453358316,8.423572383818774,0,Champions,5.0,Champions
16931,6,21,4554.87,1.9459101490553132,3.091042453358316,8.424171790358395,0,Champions,5.0,Champions
17677,2,30,16345.38,1.0986122886681098,3.4339872044851463,9.701761745083482,0,Champions,5.0,Champions
18229,12,20,7276.9,2.5649493574615367,3.044522437723423,8.892597638039238,0,Champions,5.0,Champions
12921,10,37,16587.09,2.3978952727983707,3.6375861597263857,9.716440246960428,0,Champions,5.0,Champions
16839,9,34,16594.35,2.302585092994046,3.5553480614894135,9.716877814621636,0,Champions,5.0,Champions
13881,4,20,17159.52,1.6094379124341003,3.044522437723423,9.75036667561313,0,Champions,5.0,Champions
13767,3,37,17220.36,1.3862943611198906,3.6375861597263857,9.753905752795765,0,Champions,5.0,Champions
17428,1,28,17256.85,0.6931471805599453,3.367295829986474,9.756022391409203,0,Champions,5.0,Champions
14031,8,19,17286.86,2.1972245773362196,2.995732273553991,9.757759800051202,0,Champions,5.0,Champions
12901,9,28,17654.54,2.302585092994046,3.367295829986474,9.778804894130932,0,Champions,5.0,Champions
13305,5,10,2000.86,1.791759469228055,2.3978952727983707,7.601832027360015,0,Champions,5.0,Champions
15159,2,30,18641.01,1.0986122886681098,3.4339872044851463,9.83317291504409,0,Champions,5.0,Champions
14711,11,11,2839.62,2.4849066497880004,2.4849066497880004,7.951777617188277,0,Champions,5.0,Champions
15039,10,47,19766.59,2.3978952727983707,3.871201010907891,9.891799006862502,0,Champions,5.0,Champions
17381,9,29,20275.61,2.302585092994046,3.4011973816621555,9.917223283969056,0,Champions,5.0,Champions
14390,11,9,4642.57,2.4849066497880004,2.302585092994046,8.443238745938231,0,Champions,5.0,Champions
17675,2,31,20374.28,1.0986122886681098,3.4657359027997265,9.922077680345927,0,Champions,5.0,Champions
16210,2,18,21086.3,1.0986122886681098,2.9444389791664403,9.956426242517606,0,Champions,5.0,Champions
14189,3,15,4654.08,1.3862943611198906,2.772588722239781,8.44571437538519,0,Champions,5.0,Champions
14217,2,17,2004.98,1.0986122886681098,2.8903717578961645,7.603887998382448,0,Champions,5.0,Champions
13263,2,35,7436.93,1.0986122886681098,3.58351893845611,8.914347863308706,0,Champions,5.0,Champions
15628,5,9,2870.24,1.791759469228055,2.302585092994046,7.962499271193586,0,Champions,5.0,Champions
13777,1,33,25977.16,0.6931471805599453,3.5263605246161616,10.165011464005927,0,Champions,5.0,Champions
14191,2,13,4684.76,1.0986122886681098,2.6390573296152584,8.452283401366893,0,Champions,5.0,Champions
14135,2,15,4690.31,1.0986122886681098,2.772588722239781,8.453467140135627,0,Champions,5.0,Champions
15152,10,13,4745.69,2.3978952727983707,2.6390573296152584,8.465202812016113,0,Champions,5.0,Champions
15194,4,15,7616.53,1.6094379124341003,2.772588722239781,8.938207449152076,0,Champions,5.0,Champions
16333,8,22,26626.8,2.1972245773362196,3.1354942159291497,10.189711061801596,0,Champions,5.0,Champions
17857,5,23,26879.04,1.791759469228055,3.1780538303479458,10.199139282731217,0,Champions,5.0,Champions
14180,11,25,4748.52,2.4849066497880004,3.258096538021482,8.465798839290947,0,Champions,5.0,Champions
12955,2,11,4757.16,1.0986122886681098,2.4849066497880004,8.46761631787212,0,Champions,5.0,Champions
17365,13,8,4767.36,2.6390573296152584,2.1972245773362196,8.469757709250656,0,Champions,5.0,Champions
18144,8,12,2888.75,2.1972245773362196,2.5649493574615367,7.968925272174377,0,Champions,5.0,Champions
17811,5,39,7761.82,1.791759469228055,3.6888794541139363,8.957100949224584,0,Champions,5.0,Champions
13408,2,62,28117.04,1.0986122886681098,4.143134726391533,10.244166642215127,0,Champions,5.0,Champions
15187,2,16,4777.18,1.0986122886681098,2.833213344056216,8.471814999842545,0,Champions,5.0,Champions
15555,13,16,4794.86,2.6390573296152584,2.833213344056216,8.475508324728846,0,Champions,5.0,Champions
17644,2,11,2895.64,1.0986122886681098,2.4849066497880004,7.971306723565063,0,Champions,5.0,Champions
15298,3,12,4799.9,1.3862943611198906,2.5649493574615367,8.476558679320053,0,Champions,5.0,Champions
13013,2,13,4810.94,1.0986122886681098,2.6390573296152584,8.478855608188903,0,Champions,5.0,Champions
13630,6,7,2031.78,1.9459101490553132,2.0794415416798357,7.617159593311352,0,Champions,5.0,Champions
14292,8,9,4871.93,2.1972245773362196,2.302585092994046,8.491450677872692,0,Champions,5.0,Champions
13081,12,11,28337.38,2.5649493574615367,2.4849066497880004,10.251972348590337,0,Champions,5.0,Champions
15290,5,18,7943.22,1.791759469228055,2.9444389791664403,8.98019989919854,0,Champions,5.0,Champions
14796,2,17,7975.49,1.0986122886681098,2.8903717578961645,8.984253744057574,0,Champions,5.0,Champions
14868,4,8,2953.59,1.6094379124341003,2.1972245773362196,7.99111517232888,0,Champions,5.0,Champions
15547,8,14,4910.6,2.1972245773362196,2.70805020110221,8.499355033286358,0,Champions,5.0,Champions
13098,2,28,28882.44,1.0986122886681098,3.367295829986474,10.271023699486712,0,Champions,5.0,Champions
18109,2,26,8004.92,1.0986122886681098,3.295836866004329,8.987936546996973,0,Champions,5.0,Champions
17389,1,34,31833.68,0.6931471805599453,3.5553480614894135,10.36831154057086,0,Champions,5.0,Champions
15311,1,91,60632.75,0.6931471805599453,4.5217885770490405,11.012606947722134,0,Champions,5.0,Champions
14562,4,18,5006.77,1.6094379124341003,2.9444389791664403,8.518745985207708,0,Champions,5.0,Champions
17924,12,7,2962.5,2.5649493574615367,2.0794415416798357,7.994126281227893,0,Champions,5.0,Champions
12748,1,209,33053.19,0.6931471805599453,5.3471075307174685,10.405903614853912,0,Champions,5.0,Champions
15854,5,12,2969.12,1.791759469228055,2.5649493574615367,7.996357635020928,0,Champions,5.0,Champions
14032,3,11,2975.59,1.3862943611198906,2.4849066497880004,7.998533628991687,0,Champions,5.0,Champions
18283,4,16,2045.53,1.6094379124341003,2.833213344056216,7.623900954999213,0,Champions,5.0,Champions
15838,12,19,33643.08,2.5649493574615367,2.995732273553991,10.423592390918046,0,Champions,5.0,Champions
15687,9,9,2993.1,2.302585092994046,2.302585092994046,8.004398964555403,0,Champions,5.0,Champions
16013,4,47,37130.6,1.6094379124341003,3.871201010907891,10.522223638082181,0,Champions,5.0,Champions
13798,2,57,37153.85,1.0986122886681098,4.060443010546419,10.522849593441716,0,Champions,5.0,Champions
13854,9,25,8109.52,2.302585092994046,3.258096538021482,9.000917263426343,0,Champions,5.0,Champions
14755,10,11,5010.28,2.3978952727983707,2.4849066497880004,8.519446650469105,0,Champions,5.0,Champions
16672,3,20,8134.94,1.3862943611198906,3.044522437723423,9.004046563069934,0,Champions,5.0,Champions
14056,2,23,8152.71,1.0986122886681098,3.1780538303479458,9.006228317380044,0,Champions,5.0,Champions
17426,9,6,5037.26,2.302585092994046,1.9459101490553132,8.524816063361785,0,Champions,5.0,Champions
14456,6,9,3017.28,1.9459101490553132,2.302585092994046,8.012442411697599,0,Champions,5.0,Champions
16558,1,20,8338.49,0.6931471805599453,3.044522437723423,9.028757342403852,0,Champions,5.0,Champions
17602,3,6,5054.42,1.3862943611198906,1.9459101490553132,8.52821621405653,0,Champions,5.0,Champions
15358,5,22,8347.2,1.791759469228055,3.1354942159291497,9.029801225744318,0,Champions,5.0,Champions
16905,6,7,3037.6,1.9459101490553132,2.0794415416798357,8.019152162009666,0,Champions,5.0,Champions
16700,9,13,5076.55,2.302585092994046,2.6390573296152584,8.532584140771885,0,Champions,5.0,Champions
15046,10,15,5090.42,2.3978952727983707,2.772588722239781,8.535312049026333,0,Champions,5.0,Champions
15078,8,32,9743.11,2.1972245773362196,3.4965075614664802,9.184418278884316,0,Champions,5.0,Champions
13758,12,7,3190.55,2.5649493574615367,2.0794415416798357,8.068261971187837,0,Champions,5.0,Champions
14096,5,17,65164.79,1.791759469228055,2.8903717578961645,11.084689916963537,0,Champions,5.0,Champions
18198,5,17,5425.56,1.791759469228055,2.8903717578961645,8.599060694675584,0,Champions,5.0,Champions
18219,3,10,2069.77,1.3862943611198906,2.3978952727983707,7.635675797768084,0,Champions,5.0,Champions
14388,11,8,3212.84,2.4849066497880004,2.1972245773362196,8.07522176285542,0,Champions,5.0,Champions
16966,9,7,2154.97,2.302585092994046,2.0794415416798357,7.675996017275306,0,Champions,5.0,Champions
16265,10,9,5447.0,2.3978952727983707,2.302585092994046,8.60300384782935,0,Champions,5.0,Champions
15443,2,7,3213.59,1.0986122886681098,2.0794415416798357,8.075455101323259,0,Champions,5.0,Champions
18102,1,60,259657.3,0.6931471805599453,4.110873864173311,12.467121814869783,0,Champions,5.0,Champions
14527,3,55,8507.13,1.3862943611198906,4.02535169073515,9.048777455940112,0,Champions,5.0,Champions
13001,5,13,9785.97,1.791759469228055,2.6390573296152584,9.18880718813043,0,Champions,5.0,Champions
13199,4,38,9817.12,1.6094379124341003,3.6635616461296463,9.191984936991869,0,Champions,5.0,Champions
12935,3,7,2160.7,1.3862943611198906,2.0794415416798357,7.678650228164007,0,Champions,5.0,Champions
12856,8,6,2170.78,2.1972245773362196,1.9459101490553132,7.683302386789297,0,Champions,5.0,Champions
18225,4,12,5504.96,1.6094379124341003,2.5649493574615367,8.61358642087413,0,Champions,5.0,Champions
16161,2,19,5533.67,1.0986122886681098,2.995732273553991,8.618787222769154,0,Champions,5.0,Champions
14702,2,17,3251.79,1.0986122886681098,2.8903717578961645,8.087268368594886,0,Champions,5.0,Champions
14688,8,21,5579.1,2.1972245773362196,3.091042453358316,8.626961976361729,0,Champions,5.0,Champions
14088,11,13,50491.81,2.4849066497880004,2.6390573296152584,10.829586228889369,0,Champions,5.0,Champions
15615,11,23,10399.74,2.4849066497880004,3.1780538303479458,9.249632236444302,0,Champions,5.0,Champions
12839,3,14,5591.42,1.3862943611198906,2.70805020110221,8.629167388389371,0,Champions,5.0,Champions
17183,8,6,3347.31,2.1972245773362196,1.9459101490553132,8.116211019915529,0,Champions,5.0,Champions
17757,2,30,5593.39,1.0986122886681098,3.4339872044851463,8.629519588886271,0,Champions,5.0,Champions
18118,11,26,5625.08,2.4849066497880004,3.295836866004329,8.63516820864298,0,Champions,5.0,Champions
14825,4,12,2221.01,1.6094379124341003,2.5649493574615367,7.706167470639493,0,Champions,5.0,Champions
16818,11,11,3349.57,2.4849066497880004,2.4849066497880004,8.116885759599102,0,Champions,5.0,Champions
17049,3,9,5655.03,1.3862943611198906,2.302585092994046,8.64047751166418,0,Champions,5.0,Champions
17686,8,7,5739.46,2.1972245773362196,2.0794415416798357,8.655294625475447,0,Champions,5.0,Champions
13704,6,9,2308.06,1.9459101490553132,2.302585092994046,7.744595794291895,0,Champions,5.0,Champions
17954,6,12,2314.13,1.9459101490553132,2.5649493574615367,7.747221120451233,0,Champions,5.0,Champions
14560,8,22,2237.77,2.1972245773362196,3.1354942159291497,7.71368188689169,0,Champions,5.0,Champions
17243,2,26,8540.05,1.0986122886681098,3.295836866004329,9.052639230044456,0,Champions,5.0,Champions
13137,11,8,3603.29,2.4849066497880004,2.1972245773362196,8.189880081639725,0,Champions,5.0,Champions
15218,11,11,5756.89,2.4849066497880004,2.4849066497880004,8.658326367134135,0,Champions,5.0,Champions
16712,10,11,3611.31,2.3978952727983707,2.4849066497880004,8.192102735881804,0,Champions,5.0,Champions
13004,12,18,5655.91,2.5649493574615367,2.9444389791664403,8.640633085723934,0,Champions,5.0,Champions
17017,3,20,8694.26,1.3862943611198906,3.044522437723423,9.070533328583988,0,Champions,5.0,Champions
17744,4,6,2322.4,1.6094379124341003,1.9459101490553132,7.750786909079374,0,Champions,5.0,Champions
18272,3,6,3078.58,1.3862943611198906,1.9459101490553132,8.03254850303289,0,Champions,5.0,Champions
17528,2,8,3628.5,1.0986122886681098,2.1972245773362196,8.196850176724896,0,Champions,5.0,Champions
14209,11,6,2073.43,2.4849066497880004,1.9459101490553132,7.637441696132993,0,Champions,5.0,Champions
14415,2,13,5855.57,1.0986122886681098,2.6390573296152584,8.675319386969873,0,Champions,5.0,Champions
14309,9,9,2352.53,2.302585092994046,2.302585092994046,7.763671607732549,0,Champions,5.0,Champions
16011,9,16,3352.96,2.302585092994046,2.833213344056216,8.1178970162536,0,Champions,5.0,Champions
17238,3,17,3719.1,1.3862943611198906,2.8903717578961645,8.221505828626315,0,Champions,5.0,Champions
14895,8,20,11138.71,2.1972245773362196,3.044522437723423,9.31827148082645,0,Champions,5.0,Champions
16143,4,6,2424.94,1.6094379124341003,1.9459101490553132,7.793974357128903,0,Champions,5.0,Champions
16033,6,20,8778.82,1.9459101490553132,3.044522437723423,9.080211185280058,0,Champions,5.0,Champions
15251,10,11,10484.99,2.3978952727983707,2.4849066497880004,9.257795359479534,0,Champions,5.0,Champions
17706,5,17,10504.49,1.791759469228055,2.8903717578961645,9.259653256646303,0,Champions,5.0,Champions
17841,2,124,40519.84,1.0986122886681098,4.8283137373023015,10.6095716886512,0,Champions,5.0,Champions
16458,3,18,3482.74,1.3862943611198906,2.9444389791664403,8.155861708321998,0,Champions,5.0,Champions
14907,4,7,3501.1,1.6094379124341003,2.0794415416798357,8.161118067549472,0,Champions,5.0,Champions
13949,3,6,2427.32,1.3862943611198906,1.9459101490553132,7.794954939211736,0,Champions,5.0,Champions
16191,3,13,5180.52,1.3862943611198906,2.6390573296152584,8.552853728502956,0,Champions,5.0,Champions
12971,4,86,11189.91,1.6094379124341003,4.465908118654584,9.322857120608939,0,Champions,5.0,Champions
18044,5,10,2088.6,1.791759469228055,2.3978952727983707,7.644727939082112,0,Champions,5.0,Champions
13534,3,25,5870.08,1.3862943611198906,3.258096538021482,8.677793882270105,0,Champions,5.0,Champions
14696,5,7,2078.95,1.791759469228055,2.0794415416798357,7.640099133944896,0,Champions,5.0,Champions
13319,6,26,10845.55,1.9459101490553132,3.295836866004329,9.29160233605445,0,Champions,5.0,Champions
13090,9,14,8910.82,2.302585092994046,2.70805020110221,9.095133764476559,0,Champions,5.0,Champions
17490,1,7,2092.32,0.6931471805599453,2.0794415416798357,7.646506601347098,0,Champions,5.0,Champions
17173,6,8,3766.6,1.9459101490553132,2.1972245773362196,8.234193472948663,0,Champions,5.0,Champions
13536,2,7,3444.39,1.0986122886681098,2.0794415416798357,8.144792384587438,0,Champions,5.0,Champions
17861,4,8,2097.88,1.6094379124341003,2.1972245773362196,7.649159148105371,0,Champions,5.0,Champions
15755,11,6,2364.25,2.4849066497880004,1.9459101490553132,7.768639003584553,0,Champions,5.0,Champions
16353,4,23,6675.71,1.6094379124341003,3.1780538303479458,8.806380630235296,0,Champions,5.0,Champions
13126,5,8,2099.64,1.791759469228055,2.1972245773362196,7.6499973391858,0,Champions,5.0,Champions
16782,11,13,2267.95,2.4849066497880004,2.6390573296152584,7.727072448397774,0,Champions,5.0,Champions
17581,1,25,11025.24,0.6931471805599453,3.258096538021482,9.308033165645913,0,Champions,5.0,Champions
16525,3,26,13027.45,1.3862943611198906,3.295836866004329,9.474890706788237,0,Champions,5.0,Champions
18092,3,11,9068.26,1.3862943611198906,2.4849066497880004,9.11264595212913,0,Champions,5.0,Champions
16746,5,18,6680.11,1.791759469228055,2.9444389791664403,8.807039420391044,0,Champions,5.0,Champions
13576,11,18,6717.34,2.4849066497880004,2.9444389791664403,8.812596379192264,0,Champions,5.0,Champions
16779,3,22,10611.72,1.3862943611198906,3.1354942159291497,9.26980856067564,0,Champions,5.0,Champions
17937,9,7,4301.22,2.302585092994046,2.0794415416798357,8.366886447525236,0,Champions,5.0,Champions
13230,5,14,2755.63,1.791759469228055,2.70805020110221,7.921764198172896,0,Champions,5.0,Champions
18055,8,10,6761.34,2.1972245773362196,2.3978952727983707,8.819124262985744,0,Champions,5.0,Champions
17567,8,8,4331.48,2.1972245773362196,2.1972245773362196,8.373895405306746,0,Champions,5.0,Champions
15601,12,14,6776.56,2.5649493574615367,2.70805020110221,8.821372434155471,0,Champions,5.0,Champions
16360,5,6,3450.41,1.791759469228055,1.9459101490553132,8.146538122184259,0,Champions,5.0,Champions
18241,10,17,2073.09,2.3978952727983707,2.8903717578961645,7.637277782254905,0,Champions,5.0,Champions
16701,9,13,5398.3,2.302585092994046,2.6390573296152584,8.59402459452009,0,Champions,5.0,Champions
13694,4,50,65039.62,1.6094379124341003,3.9318256327243257,11.082767276771584,0,Champions,5.0,Champions
13870,3,8,2770.94,1.3862943611198906,2.1972245773362196,7.927302715053892,0,Champions,5.0,Champions
15023,4,11,6720.41,1.6094379124341003,2.4849066497880004,8.81305323293633,0,Champions,5.0,Champions
14503,4,6,3543.26,1.6094379124341003,1.9459101490553132,8.173084672465158,0,Champions,5.0,Champions
17576,9,19,3564.83,2.302585092994046,2.995732273553991,8.179152124824576,0,Champions,5.0,Champions
17434,3,7,2373.82,1.3862943611198906,2.0794415416798357,7.77267692412289,0,Champions,5.0,Champions
13014,11,10,3466.28,2.4849066497880004,2.3978952727983707,8.151125703889235,0,Champions,5.0,Champions
14667,11,25,9175.04,2.4849066497880004,3.258096538021482,9.124351017997613,0,Champions,5.0,Champions
15861,13,8,3146.92,2.6390573296152584,2.1972245773362196,8.054497196253768,0,Champions,5.0,Champions
13426,1,10,3641.32,0.6931471805599453,2.3978952727983707,8.200376120238847,0,Champions,5.0,Champions
13458,8,14,9646.57,2.1972245773362196,2.70805020110221,9.174461349151194,0,Champions,5.0,Champions
13756,3,14,5189.52,1.3862943611198906,2.70805020110221,8.55458916381921,0,Champions,5.0,Champions
14298,9,44,51527.3,2.302585092994046,3.8066624897703196,10.849886450287096,0,Champions,5.0,Champions
13953,8,7,3515.68,2.1972245773362196,2.0794415416798357,8.16527264169811,0,Champions,5.0,Champions
17530,2,10,2367.12,1.0986122886681098,2.3978952727983707,7.769851670395603,0,Champions,5.0,Champions
